Data,Hora,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Injeção na rede (kWh)
2022-08-15,21,0.201,0,0,None
2022-08-15,22,0,0.451,0,None
2022-08-15,23,0,0.452,0,None
2022-08-16,00,0,0.507,0,None
2022-08-16,01,0,0.684,0,None
2022-08-16,02,0,0.446,0,None
2022-08-16,03,0,0.218,0,None
2022-08-16,04,0,0.195,0,None
2022-08-16,05,0,0.175,0,None
2022-08-16,06,0,0.174,0,None
2022-08-16,07,0,0.145,0.046,None
2022-08-16,08,0.029,0,0.183,Low
2022-08-16,09,0.046,0,0.189,Medium
2022-08-16,10,0.004,0,0.216,Medium
2022-08-16,11,0.015,0,0.259,High
2022-08-16,12,0,0,0.207,High
2022-08-16,13,0,0,0.26,High
2022-08-16,14,0,0,0.318,High
2022-08-16,15,0.029,0,0.302,Medium
2022-08-16,16,0.023,0,0.181,High
2022-08-16,17,0.031,0,0.333,Medium
2022-08-16,18,0.311,0,0.135,None
2022-08-16,19,0.54,0,0.047,None
2022-08-16,20,0.541,0,0,None
2022-08-16,21,0.6,0,0,None
2022-08-16,22,0,0.609,0,None
2022-08-16,23,0,0.607,0,None
2022-08-17,00,0,0.51,0,None
2022-08-17,01,0,0.541,0,None
2022-08-17,02,0,0.49,0,None
2022-08-17,03,0,0.306,0,None
2022-08-17,04,0,0.15,0,None
2022-08-17,05,0,0.175,0,None
2022-08-17,06,0,0.176,0,None
2022-08-17,07,0,0.241,0.015,None
2022-08-17,08,0.094,0,0.101,None
2022-08-17,09,0.012,0,0.171,Medium
2022-08-17,10,0,0,0.187,High
2022-08-17,11,0.069,0,0.649,High
2022-08-17,12,0.532,0,0.534,Low
2022-08-17,13,0,0,0.271,High
2022-08-17,14,0,0,0.224,Very High
2022-08-17,15,0,0,0.195,Very High
2022-08-17,16,0,0,0.313,High
2022-08-17,17,0,0,0.289,High
2022-08-17,18,0.349,0,0.226,None
2022-08-17,19,0.948,0,0.046,None
2022-08-17,20,0.814,0,0,None
2022-08-17,21,0.547,0,0,None
2022-08-17,22,0,0.581,0,None
2022-08-17,23,0,0.59,0,None
2022-08-18,00,0,0.516,0,None
2022-08-18,01,0,0.513,0,None
2022-08-18,02,0,0.39,0,None
2022-08-18,03,0,0.196,0,None
2022-08-18,04,0,0.196,0,None
2022-08-18,05,0,0.198,0,None
2022-08-18,06,0,0.188,0,None
2022-08-18,07,0,0.092,0.084,None
2022-08-18,08,0,0,0.183,Medium
2022-08-18,09,0,0,0.211,High
2022-08-18,10,0,0,0.271,Very High
2022-08-18,11,0.2,0,0.968,Medium
2022-08-18,12,0.102,0,0.524,Very High
2022-08-18,13,0,0,0.407,Very High
2022-08-18,14,0,0,0.674,High
2022-08-18,15,0,0,0.272,Very High
2022-08-18,16,0,0,0.349,High
2022-08-18,17,0,0,0.373,Medium
2022-08-18,18,0.303,0,0.214,None
2022-08-18,19,1.637,0,0.021,None
2022-08-18,20,0.672,0,0,None
2022-08-18,21,0.616,0,0,None
2022-08-18,22,0,0.486,0,None
2022-08-18,23,0,0.306,0,None
2022-08-19,00,0,0.272,0,None
2022-08-19,01,0,0.276,0,None
2022-08-19,02,0,0.328,0,None
2022-08-19,03,0,0.293,0,None
2022-08-19,04,0,0.212,0,None
2022-08-19,05,0,0.187,0,None
2022-08-19,06,0,0.184,0,None
2022-08-19,07,0,0.124,0.069,Low
2022-08-19,08,0,0,0.209,Medium
2022-08-19,09,0,0,0.234,High
2022-08-19,10,0,0,0.25,Very High
2022-08-19,11,0,0,0.425,Very High
2022-08-19,12,0,0,0.595,High
2022-08-19,13,0.003,0,0.765,High
2022-08-19,14,0,0,0.557,High
2022-08-19,15,0,0,0.532,High
2022-08-19,16,0,0,0.409,High
2022-08-19,17,0.127,0,0.427,Medium
2022-08-19,18,0.627,0,0.206,None
2022-08-19,19,0.392,0,0.021,None
2022-08-19,20,0.486,0,0,None
2022-08-19,21,0.525,0,0,None
2022-08-19,22,0,0.556,0,None
2022-08-19,23,0,0.555,0,None
2022-08-20,00,0,0.466,0,None
2022-08-20,01,0,0.333,0,None
2022-08-20,02,0,0.388,0,None
2022-08-20,03,0,0.216,0,None
2022-08-20,04,0,0.212,0,None
2022-08-20,05,0,0.184,0,None
2022-08-20,06,0,0.198,0,None
2022-08-20,07,0,0.142,0.063,None
2022-08-20,08,0,0,0.206,Medium
2022-08-20,09,0,0,0.197,High
2022-08-20,10,0.181,0,0.545,High
2022-08-20,11,0,0,0.368,Very High
2022-08-20,12,0.183,0,0.864,High
2022-08-20,13,0.008,0,0.596,High
2022-08-20,14,0,0,0.492,High
2022-08-20,15,0,0,0.345,Very High
2022-08-20,16,0,0,0.351,High
2022-08-20,17,0,0,0.346,Medium
2022-08-20,18,0.036,0,0.163,Medium
2022-08-20,19,0.167,0,0.019,None
2022-08-20,20,0.203,0,0,None
2022-08-20,21,0.2,0,0,None
2022-08-20,22,0,0.19,0,None
2022-08-20,23,0,0.186,0,None
2022-08-21,00,0,0.275,0,None
2022-08-21,01,0,0.438,0,None
2022-08-21,02,0,0.316,0,None
2022-08-21,03,0,0.223,0,None
2022-08-21,04,0,0.214,0,None
2022-08-21,05,0,0.218,0,None
2022-08-21,06,0,0.194,0,None
2022-08-21,07,0,0.12,0.071,None
2022-08-21,08,0,0,0.185,Medium
2022-08-21,09,0,0,0.22,High
2022-08-21,10,0,0,0.214,Very High
2022-08-21,11,0,0,0.249,Very High
2022-08-21,12,0.228,0,0.911,Medium
2022-08-21,13,0.522,0,1.189,None
2022-08-21,14,0,0,0.373,Very High
2022-08-21,15,0,0,0.488,High
2022-08-21,16,0,0,0.413,High
2022-08-21,17,0,0,0.326,Medium
2022-08-21,18,0.138,0,0.125,None
2022-08-21,19,0.388,0,0.025,None
2022-08-21,20,0.462,0,0,None
2022-08-21,21,0.842,0,0,None
2022-08-21,22,0,0.562,0,None
2022-08-21,23,0,0.774,0,None
2022-08-22,00,0,0.559,0,None
2022-08-22,01,0,0.417,0,None
2022-08-22,02,0,0.38,0,None
2022-08-22,03,0,0.274,0,None
2022-08-22,04,0,0.211,0,None
2022-08-22,05,0,0.189,0,None
2022-08-22,06,0,0.192,0,None
2022-08-22,07,0,0.146,0.064,None
2022-08-22,08,0,0,0.264,Medium
2022-08-22,09,0,0,0.222,High
2022-08-22,10,0,0,0.223,Very High
2022-08-22,11,0,0,0.221,Very High
2022-08-22,12,0,0,0.247,Very High
2022-08-22,13,0,0,0.284,Very High
2022-08-22,14,0,0,0.387,Very High
2022-08-22,15,0,0,0.492,High
2022-08-22,16,0,0,0.292,High
2022-08-22,17,0.006,0,0.377,Medium
2022-08-22,18,0.136,0,0.178,None
2022-08-22,19,0.278,0,0.016,None
2022-08-22,20,0.28,0,0,None
2022-08-22,21,0.762,0,0,None
2022-08-22,22,0,0.393,0,None
2022-08-22,23,0,0.368,0,None
2022-08-23,00,0,0.421,0,None
2022-08-23,01,0,0.29,0,None
2022-08-23,02,0,0.319,0,None
2022-08-23,03,0,0.263,0,None
2022-08-23,04,0,0.238,0,None
2022-08-23,05,0,0.209,0,None
2022-08-23,06,0,0.211,0,None
2022-08-23,07,0,0.162,0.069,None
2022-08-23,08,0.063,0,0.348,Low
2022-08-23,09,0.011,0,0.459,Medium
2022-08-23,10,0,0,0.302,High
2022-08-23,11,0,0,0.307,Very High
2022-08-23,12,0,0,0.302,Very High
2022-08-23,13,0,0,0.309,Very High
2022-08-23,14,0,0,0.274,Very High
2022-08-23,15,0,0,0.2,Very High
2022-08-23,16,0,0,0.214,High
2022-08-23,17,0.031,0,0.158,Medium
2022-08-23,18,0.047,0,0.145,None
2022-08-23,19,0.185,0,0.023,None
2022-08-23,20,0.262,0,0,None
2022-08-23,21,0.188,0,0,None
2022-08-23,22,0,0.257,0,None
2022-08-23,23,0,0.198,0,None
2022-08-24,00,0,0.192,0,None
2022-08-24,01,0,0.198,0,None
2022-08-24,02,0,0.207,0,None
2022-08-24,03,0,0.195,0,None
2022-08-24,04,0,0.189,0,None
2022-08-24,05,0,0.196,0,None
2022-08-24,06,0,0.206,0,None
2022-08-24,07,0,0.167,0.026,None
2022-08-24,08,0.111,0,0.095,None
2022-08-24,09,0.04,0,0.158,Medium
2022-08-24,10,0,0,0.209,High
2022-08-24,11,0,0,0.196,Medium
2022-08-24,12,0,0,0.201,Very High
2022-08-24,13,0,0,0.215,Very High
2022-08-24,14,0,0,0.222,Very High
2022-08-24,15,0,0,0.209,Very High
2022-08-24,16,0,0,0.199,High
2022-08-24,17,0,0,0.201,High
2022-08-24,18,0.047,0,0.161,Low
2022-08-24,19,0.164,0,0.032,None
2022-08-24,20,0.209,0,0,None
2022-08-24,21,0.195,0,0,None
2022-08-24,22,0,0.207,0,None
2022-08-24,23,0,0.197,0,None
2022-08-25,00,0,0.282,0,None
2022-08-25,01,0,0.251,0,None
2022-08-25,02,0,0.201,0,None
2022-08-25,03,0,0.194,0,None
2022-08-25,04,0,0.201,0,None
2022-08-25,05,0,0.206,0,None
2022-08-25,06,0,0.194,0,None
2022-08-25,07,0,0.174,0.014,None
2022-08-25,08,0.145,0,0.084,None
2022-08-25,09,0.016,0,0.22,High
2022-08-25,10,0,0,0.204,Very High
2022-08-25,11,0,0,0.203,Very High
2022-08-25,12,0,0,0.213,Very High
2022-08-25,13,0,0,0.224,Very High
2022-08-25,14,0,0,0.209,Very High
2022-08-25,15,0,0,0.201,Very High
2022-08-25,16,0,0,0.206,High
2022-08-25,17,0,0,0.212,Medium
2022-08-25,18,0.06,0,0.133,Low
2022-08-25,19,0.17,0,0.022,None
2022-08-25,20,0.406,0,0,None
2022-08-25,21,0.328,0,0,None
2022-08-25,22,0,0.313,0,None
2022-08-25,23,0,0.385,0,None
2022-08-26,00,0,0.21,0,None
2022-08-26,01,0,0.216,0,None
2022-08-26,02,0,0.257,0,None
2022-08-26,03,0,0.214,0,None
2022-08-26,04,0,0.211,0,None
2022-08-26,05,0,0.208,0,None
2022-08-26,06,0,0.192,0,None
2022-08-26,07,0,0.14,0.051,None
2022-08-26,08,0.003,0,0.207,Medium
2022-08-26,09,0,0,0.205,High
2022-08-26,10,0,0,0.288,High
2022-08-26,11,0.303,0,0.995,Low
2022-08-26,12,0,0,0.585,High
2022-08-26,13,0.09,0,0.934,Medium
2022-08-26,14,0,0,0.518,High
2022-08-26,15,0,0,0.445,High
2022-08-26,16,0,0,0.449,High
2022-08-26,17,0,0,0.388,Medium
2022-08-26,18,0.55,0,0.174,None
2022-08-26,19,0.903,0,0.026,None
2022-08-26,20,0.385,0,0,None
2022-08-26,21,0.42,0,0,None
2022-08-26,22,0,0.36,0,None
2022-08-26,23,0,0.357,0,None
2022-08-27,00,0,0.443,0,None
2022-08-27,01,0,0.382,0,None
2022-08-27,02,0,0.246,0,None
2022-08-27,03,0,0.232,0,None
2022-08-27,04,0,0.212,0,None
2022-08-27,05,0,0.202,0,None
2022-08-27,06,0,0.198,0,None
2022-08-27,07,0,0.165,0.047,None
2022-08-27,08,0.012,0,0.207,Medium
2022-08-27,09,0,0,0.228,High
2022-08-27,10,0,0,0.236,Very High
2022-08-27,11,0.429,0,0.908,Medium
2022-08-27,12,0.327,0,1.035,Medium
2022-08-27,13,0.108,0,0.954,Medium
2022-08-27,14,0,0,0.231,Very High
2022-08-27,15,0,0,0.327,High
2022-08-27,16,0,0,0.312,High
2022-08-27,17,0,0,0.333,Medium
2022-08-27,18,0.261,0,0.146,Low
2022-08-27,19,0.524,0,0.023,None
2022-08-27,20,0.47,0,0,None
2022-08-27,21,0.398,0,0,None
2022-08-27,22,0,0.398,0,None
2022-08-27,23,0,0.559,0,None
2022-08-28,00,0,0.35,0,None
2022-08-28,01,0,0.33,0,None
2022-08-28,02,0,0.316,0,None
2022-08-28,03,0,0.336,0,None
2022-08-28,04,0,0.176,0,None
2022-08-28,05,0,0.175,0,None
2022-08-28,06,0,0.183,0,None
2022-08-28,07,0,0.139,0.045,None
2022-08-28,08,0,0,0.191,Medium
2022-08-28,09,0,0,0.192,Medium
2022-08-28,10,0,0,0.2,High
2022-08-28,11,0,0,0.283,Very High
2022-08-28,12,0.154,0,0.805,High
2022-08-28,13,0.44,0,0.957,Medium
2022-08-28,14,0,0,0.441,High
2022-08-28,15,0,0,0.316,High
2022-08-28,16,0,0,0.323,High
2022-08-28,17,0,0,0.339,Medium
2022-08-28,18,0.145,0,0.16,None
2022-08-28,19,0.624,0,0.021,None
2022-08-28,20,1.241,0,0,None
2022-08-28,21,0.365,0,0,None
2022-08-28,22,0,0.402,0,None
2022-08-28,23,0,0.323,0,None
2022-08-29,00,0,0.273,0,None
2022-08-29,01,0,0.291,0,None
2022-08-29,02,0,0.239,0,None
2022-08-29,03,0,0.268,0,None
2022-08-29,04,0,0.246,0,None
2022-08-29,05,0,0.261,0,None
2022-08-29,06,0,0.247,0,None
2022-08-29,07,0,0.171,0.04,None
2022-08-29,08,0.151,0,0.058,None
2022-08-29,09,0.121,0,0.096,None
2022-08-29,10,0.215,0,0.142,Medium
2022-08-29,11,0,0,0.211,High
2022-08-29,12,0,0,0.218,Very High
2022-08-29,13,0,0,0.367,High
2022-08-29,14,0,0,0.331,High
2022-08-29,15,0,0,0.432,High
2022-08-29,16,0.009,0,0.415,Medium
2022-08-29,17,0.005,0,0.429,Medium
2022-08-29,18,0.182,0,0.205,None
2022-08-29,19,0.25,0,0.031,None
2022-08-29,20,0.501,0,0,None
2022-08-29,21,0.325,0,0,None
2022-08-29,22,0,0.321,0,None
2022-08-29,23,0,0.388,0,None
2022-08-30,00,0,0.369,0,None
2022-08-30,01,0,0.222,0,None
2022-08-30,02,0,0.203,0,None
2022-08-30,03,0,0.269,0,None
2022-08-30,04,0,0.235,0,None
2022-08-30,05,0,0.188,0,None
2022-08-30,06,0,0.182,0,None
2022-08-30,07,0,0.147,0.039,None
2022-08-30,08,0,0,0.203,Medium
2022-08-30,09,0,0,0.208,High
2022-08-30,10,0.071,0,0.324,Medium
2022-08-30,11,0.583,0,0.433,Low
2022-08-30,12,0.078,0,0.288,High
2022-08-30,13,0,0,0.198,High
2022-08-30,14,0.054,0,0.288,High
2022-08-30,15,0,0,0.544,High
2022-08-30,16,0,0,0.409,High
2022-08-30,17,0,0,0.362,Medium
2022-08-30,18,0.26,0,0.152,None
2022-08-30,19,0.346,0,0.012,None
2022-08-30,20,0.775,0,0,None
2022-08-30,21,0.524,0,0,None
2022-08-30,22,0,0.433,0,None
2022-08-30,23,0,0.468,0,None
2022-08-31,00,0,0.409,0,None
2022-08-31,01,0,0.275,0,None
2022-08-31,02,0,0.237,0,None
2022-08-31,03,0,0.232,0,None
2022-08-31,04,0,0.201,0,None
2022-08-31,05,0,0.199,0,None
2022-08-31,06,0,0.197,0,None
2022-08-31,07,0,0.145,0.06,None
2022-08-31,08,0,0,0.216,Medium
2022-08-31,09,0,0,0.311,High
2022-08-31,10,0,0,0.24,Very High
2022-08-31,11,0.065,0,0.836,Medium
2022-08-31,12,0,0,0.258,Very High
2022-08-31,13,0,0,0.541,High
2022-08-31,14,0,0,0.342,Very High
2022-08-31,15,0,0,0.358,High
2022-08-31,16,0.139,0,0.413,High
2022-08-31,17,0.215,0,0.493,None
2022-08-31,18,0.264,0,0.142,None
2022-08-31,19,0.863,0,0.032,None
2022-08-31,20,0.723,0,0,None
2022-08-31,21,0.414,0,0,None
2022-08-31,22,0,0.441,0,None
2022-08-31,23,0,0.354,0,None
2022-09-01,00,0,0.315,0,None
2022-09-01,01,0,0.324,0,None
2022-09-01,02,0,0.364,0,None
2022-09-01,03,0,0.363,0,None
2022-09-01,04,0,0.282,0,None
2022-09-01,05,0,0.18,0,None
2022-09-01,06,0,0.175,0,None
2022-09-01,07,0,0.148,0.029,None
2022-09-01,08,0.028,0,0.253,Low
2022-09-01,09,0,0,0.298,High
2022-09-01,10,0,0,0.257,High
2022-09-01,11,0.24,0,0.262,High
2022-09-01,12,0,0,0.571,Medium
2022-09-01,13,0,0,0.191,Very High
2022-09-01,14,0.03,0,0.414,High
2022-09-01,15,0,0,0.433,High
2022-09-01,16,0.024,0,0.678,Medium
2022-09-01,17,0.034,0,0.305,Medium
2022-09-01,18,0.263,0,0.093,None
2022-09-01,19,0.619,0,0.015,None
2022-09-01,20,0.589,0,0,None
2022-09-01,21,0.441,0,0,None
2022-09-01,22,0,0.366,0,None
2022-09-01,23,0,0.351,0,None
2022-09-02,00,0,0.341,0,None
2022-09-02,01,0,0.313,0,None
2022-09-02,02,0,0.395,0,None
2022-09-02,03,0,0.435,0,None
2022-09-02,04,0,0.301,0,None
2022-09-02,05,0,0.259,0,None
2022-09-02,06,0,0.234,0,None
2022-09-02,07,0,0.226,0.009,None
2022-09-02,08,0.098,0,0.131,Low
2022-09-02,09,0,0,0.245,Medium
2022-09-02,10,0,0,0.245,Very High
2022-09-02,11,0,0,0.317,High
2022-09-02,12,0,0,0.419,High
2022-09-02,13,0.06,0,0.48,High
2022-09-02,14,0,0,0.555,High
2022-09-02,15,0.367,0,0.453,Medium
2022-09-02,16,0.29,0,0.649,Medium
2022-09-02,17,0.065,0,0.371,Medium
2022-09-02,18,0.252,0,0.134,None
2022-09-02,19,0.377,0,0.012,None
2022-09-02,20,0.395,0,0,None
2022-09-02,21,0.47,0,0,None
2022-09-02,22,0,0.42,0,None
2022-09-02,23,0,0.648,0,None
2022-09-03,00,0,0.591,0,None
2022-09-03,01,0,0.408,0,None
2022-09-03,02,0,0.404,0,None
2022-09-03,03,0,0.4,0,None
2022-09-03,04,0,0.397,0,None
2022-09-03,05,0,0.38,0,None
2022-09-03,06,0,0.334,0,None
2022-09-03,07,0,0.434,0.034,None
2022-09-03,08,0.07,0,0.278,Medium
2022-09-03,09,0,0,0.303,High
2022-09-03,10,0,0,0.384,High
2022-09-03,11,0,0,0.392,Very High
2022-09-03,12,0,0,0.317,High
2022-09-03,13,0,0,0.318,High
2022-09-03,14,0.175,0,0.785,High
2022-09-03,15,0.117,0,0.824,Medium
2022-09-03,16,0,0,0.628,Medium
2022-09-03,17,0.195,0,0.492,None
2022-09-03,18,0.538,0,0.131,None
2022-09-03,19,0.812,0,0.011,None
2022-09-03,20,0.346,0,0,None
2022-09-03,21,0.278,0,0,None
2022-09-03,22,0,0.418,0,None
2022-09-03,23,0,0.44,0,None
2022-09-04,00,0,0.311,0,None
2022-09-04,01,0,0.242,0,None
2022-09-04,02,0,0.246,0,None
2022-09-04,03,0,0.261,0,None
2022-09-04,04,0,0.264,0,None
2022-09-04,05,0,0.221,0,None
2022-09-04,06,0,0.202,0,None
2022-09-04,07,0,0.184,0.015,None
2022-09-04,08,0.075,0,0.119,Medium
2022-09-04,09,0,0,0.214,High
2022-09-04,10,0.044,0,0.259,High
2022-09-04,11,0.383,0,0.335,Medium
2022-09-04,12,0.848,0,0.755,Medium
2022-09-04,13,0.482,0,0.475,Medium
2022-09-04,14,0.026,0,0.306,Medium
2022-09-04,15,0.222,0,0.171,None
2022-09-04,16,0.072,0,0.232,Medium
2022-09-04,17,0.163,0,0.294,Low
2022-09-04,18,0.625,0,0.169,None
2022-09-04,19,0.293,0,0.02,None
2022-09-04,20,0.323,0,0,None
2022-09-04,21,0.309,0,0,None
2022-09-04,22,0,0.37,0,None
2022-09-04,23,0,0.388,0,None
2022-09-05,00,0,0.41,0,None
2022-09-05,01,0,0.379,0,None
2022-09-05,02,0,0.42,0,None
2022-09-05,03,0,0.373,0,None
2022-09-05,04,0,0.189,0,None
2022-09-05,05,0,0.174,0,None
2022-09-05,06,0,0.2,0,None
2022-09-05,07,0,0.244,0.007,None
2022-09-05,08,0.076,0,0.165,None
2022-09-05,09,0.099,0,0.107,None
2022-09-05,10,0.105,0,0.156,Low
2022-09-05,11,0.119,0,0.115,None
2022-09-05,12,0.027,0,0.182,Medium
2022-09-05,13,0.013,0,0.183,Low
2022-09-05,14,0,0,0.263,Medium
2022-09-05,15,0.023,0,0.409,Medium
2022-09-05,16,0,0,0.277,Medium
2022-09-05,17,0.106,0,0.224,None
2022-09-05,18,0.763,0,0.1,None
2022-09-05,19,1.546,0,0.019,None
2022-09-05,20,0.757,0,0,None
2022-09-05,21,0.585,0,0,None
2022-09-05,22,0,0.637,0,None
2022-09-05,23,0,1.379,0,None
2022-09-06,00,0,0.569,0,None
2022-09-06,01,0,0.276,0,None
2022-09-06,02,0,0.231,0,None
2022-09-06,03,0,0.313,0,None
2022-09-06,04,0,0.209,0,None
2022-09-06,05,0,0.183,0,None
2022-09-06,06,0,0.165,0,None
2022-09-06,07,0,0.285,0.007,None
2022-09-06,08,0.108,0,0.17,Medium
2022-09-06,09,0.111,0,0.107,None
2022-09-06,10,0.031,0,0.143,Medium
2022-09-06,11,0.005,0,0.168,Medium
2022-09-06,12,0,0,0.197,High
2022-09-06,13,0,0,0.242,High
2022-09-06,14,0,0,0.252,High
2022-09-06,15,0,0,0.18,Very High
2022-09-06,16,0,0,0.207,High
2022-09-06,17,0.047,0,0.257,Low
2022-09-06,18,0.289,0,0.119,None
2022-09-06,19,0.337,0,0.019,None
2022-09-06,20,0.382,0,0,None
2022-09-06,21,0.535,0,0,None
2022-09-06,22,0,0.451,0,None
2022-09-06,23,0,0.474,0,None
2022-09-07,00,0,0.314,0,None
2022-09-07,01,0,0.322,0,None
2022-09-07,02,0,0.385,0,None
2022-09-07,03,0,0.309,0,None
2022-09-07,04,0,0.3,0,None
2022-09-07,05,0,0.287,0,None
2022-09-07,06,0,0.325,0,None
2022-09-07,07,0,0.327,0.01,None
2022-09-07,08,0.194,0,0.129,Low
2022-09-07,09,0.021,0,0.174,Medium
2022-09-07,10,0.198,0,0.32,Medium
2022-09-07,11,0,0,0.226,High
2022-09-07,12,0,0,0.181,High
2022-09-07,13,0,0,0.18,Medium
2022-09-07,14,0.003,0,0.17,Medium
2022-09-07,15,0.054,0,0.121,Low
2022-09-07,16,0.014,0,0.171,Medium
2022-09-07,17,0.038,0,0.155,Low
2022-09-07,18,0.879,0,0.05,None
2022-09-07,19,1.013,0,0.001,None
2022-09-07,20,0.397,0,0,None
2022-09-07,21,0.4,0,0,None
2022-09-07,22,0,0.424,0,None
2022-09-07,23,0,0.423,0,None
2022-09-08,00,0,0.369,0,None
2022-09-08,01,0,0.295,0,None
2022-09-08,02,0,0.267,0,None
2022-09-08,03,0,0.272,0,None
2022-09-08,04,0,0.24,0,None
2022-09-08,05,0,0.239,0,None
2022-09-08,06,0,0.23,0,None
2022-09-08,07,0,0.303,0,None
2022-09-08,08,0.355,0,0.029,None
2022-09-08,09,0.18,0,0.065,None
2022-09-08,10,0.125,0,0.113,None
2022-09-08,11,0.008,0,0.216,Low
2022-09-08,12,0,0,0.209,Medium
2022-09-08,13,0,0,0.208,High
2022-09-08,14,0,0,0.222,High
2022-09-08,15,0,0,0.227,High
2022-09-08,16,0,0,0.287,Medium
2022-09-08,17,0.077,0,0.198,Low
2022-09-08,18,0.188,0,0.115,None
2022-09-08,19,0.269,0,0.014,None
2022-09-08,20,0.329,0,0,None
2022-09-08,21,0.545,0,0,None
2022-09-08,22,0,0.475,0,None
2022-09-08,23,0,0.428,0,None
2022-09-09,00,0,0.466,0,None
2022-09-09,01,0,0.455,0,None
2022-09-09,02,0,0.336,0,None
2022-09-09,03,0,0.361,0,None
2022-09-09,04,0,0.339,0,None
2022-09-09,05,0,0.224,0,None
2022-09-09,06,0,0.173,0,None
2022-09-09,07,0,0.192,0.001,None
2022-09-09,08,0.263,0,0.053,None
2022-09-09,09,0.03,0,0.143,Medium
2022-09-09,10,0,0,0.181,High
2022-09-09,11,0,0,0.204,Very High
2022-09-09,12,0,0,0.203,Very High
2022-09-09,13,0,0,0.192,Very High
2022-09-09,14,0,0,0.274,Very High
2022-09-09,15,0,0,0.438,High
2022-09-09,16,0,0,0.42,High
2022-09-09,17,0.018,0,0.369,Medium
2022-09-09,18,0.862,0,0.099,None
2022-09-09,19,1.457,0,0.004,None
2022-09-09,20,0.851,0,0,None
2022-09-09,21,0.529,0,0,None
2022-09-09,22,0,0.36,0,None
2022-09-09,23,0,0.293,0,None
2022-09-10,00,0,0.411,0,None
2022-09-10,01,0,0.338,0,None
2022-09-10,02,0,0.193,0,None
2022-09-10,03,0,0.186,0,None
2022-09-10,04,0,0.169,0,None
2022-09-10,05,0,0.173,0,None
2022-09-10,06,0,0.189,0,None
2022-09-10,07,0,0.164,0.027,None
2022-09-10,08,0.326,0,0.305,Low
2022-09-10,09,0,0,0.364,High
2022-09-10,10,0,0,0.234,Very High
2022-09-10,11,0.139,0,0.654,High
2022-09-10,12,0,0,0.487,Very High
2022-09-10,13,0,0,0.194,Very High
2022-09-10,14,0,0,0.187,Very High
2022-09-10,15,0,0,0.298,Very High
2022-09-10,16,0,0,0.522,Medium
2022-09-10,17,0.098,0,0.362,Medium
2022-09-10,18,0.508,0,0.097,None
2022-09-10,19,0.591,0,0.004,None
2022-09-10,20,0.719,0,0,None
2022-09-10,21,0.722,0,0,None
2022-09-10,22,0,0.506,0,None
2022-09-10,23,0,0.443,0,None
2022-09-11,00,0,0.434,0,None
2022-09-11,01,0,0.475,0,None
2022-09-11,02,0,0.546,0,None
2022-09-11,03,0,0.584,0,None
2022-09-11,04,0,0.548,0,None
2022-09-11,05,0,0.277,0,None
2022-09-11,06,0,0.208,0,None
2022-09-11,07,0,0.21,0.005,None
2022-09-11,08,0.018,0,0.28,Medium
2022-09-11,09,0,0,0.337,High
2022-09-11,10,0.119,0,0.426,High
2022-09-11,11,0.046,0,0.536,High
2022-09-11,12,0.5,0,0.96,Medium
2022-09-11,13,0,0,0.652,High
2022-09-11,14,0.047,0,0.566,High
2022-09-11,15,0.259,0,0.744,Medium
2022-09-11,16,0,0,0.415,High
2022-09-11,17,0.243,0,0.34,Low
2022-09-11,18,0.449,0,0.063,None
2022-09-11,19,0.522,0,0.006,None
2022-09-11,20,0.631,0,0,None
2022-09-11,21,0.68,0,0,None
2022-09-11,22,0,0.549,0,None
2022-09-11,23,0,0.563,0,None
2022-09-12,00,0,0.315,0,None
2022-09-12,01,0,0.18,0,None
2022-09-12,02,0,0.188,0,None
2022-09-12,03,0,0.2,0,None
2022-09-12,04,0,0.208,0,None
2022-09-12,05,0,0.175,0,None
2022-09-12,06,0,0.18,0,None
2022-09-12,07,0,0.257,0,None
2022-09-12,08,0.365,0,0.024,None
2022-09-12,09,0.113,0,0.105,None
2022-09-12,10,0.037,0,0.189,Medium
2022-09-12,11,0,0,0.243,Medium
2022-09-12,12,0,0,0.3,Medium
2022-09-12,13,0,0,0.248,High
2022-09-12,14,0.019,0,0.228,Medium
2022-09-12,15,0.168,0,0.167,None
2022-09-12,16,0.043,0,0.279,Low
2022-09-12,17,0.302,0,0.052,None
2022-09-12,18,0.285,0,0.067,None
2022-09-12,19,1.67,0,0.001,None
2022-09-12,20,0.891,0,0,None
2022-09-12,21,0.969,0,0,None
2022-09-12,22,0,0.409,0,None
2022-09-12,23,0,0.354,0,None
2022-09-13,00,0,0.237,0,None
2022-09-13,01,0,0.193,0,None
2022-09-13,02,0,0.18,0,None
2022-09-13,03,0,0.183,0,None
2022-09-13,04,0,0.199,0,None
2022-09-13,05,0,0.191,0,None
2022-09-13,06,0,0.176,0,None
2022-09-13,07,0,0.241,0.014,None
2022-09-13,08,0.274,0,0.07,None
2022-09-13,09,0.036,0,0.191,Medium
2022-09-13,10,0.013,0,0.163,Medium
2022-09-13,11,0.028,0,0.154,Medium
2022-09-13,12,0,0,0.206,Very High
2022-09-13,13,0,0,0.19,Medium
2022-09-13,14,0,0,0.176,High
2022-09-13,15,0,0,0.175,High
2022-09-13,16,0.052,0,0.256,Medium
2022-09-13,17,0.058,0,0.186,Low
2022-09-13,18,0.426,0,0.142,Low
2022-09-13,19,0.547,0,0.01,None
